Time,4/18/23 15:44,4/18/23 15:54,4/18/23 16:04,4/18/23 16:14,4/18/23 16:24,4/18/23 16:34,4/18/23 16:44,4/18/23 16:54,4/18/23 17:04,4/18/23 17:14,4/18/23 17:24,4/18/23 17:34,4/18/23 17:44,4/18/23 17:54,4/18/23 18:04,4/18/23 18:14,4/18/23 18:24,4/18/23 18:34,4/18/23 18:44,4/18/23 18:54,4/18/23 19:04,4/18/23 19:14,4/18/23 19:24,4/18/23 19:34,4/18/23 19:44,4/18/23 19:54,4/18/23 20:04,4/18/23 20:14,4/18/23 20:24,4/18/23 20:34,4/18/23 20:44,4/18/23 20:54,4/18/23 21:04,4/18/23 21:14,4/18/23 21:24,4/18/23 21:34,4/18/23 21:44,4/18/23 21:54,4/18/23 22:04,4/18/23 22:14,4/18/23 22:24,4/18/23 22:34,4/18/23 22:44,4/18/23 22:54,4/18/23 23:04,4/18/23 23:14,4/18/23 23:24,4/18/23 23:34,4/18/23 23:44,4/18/23 23:54,4/19/23 0:04,4/19/23 0:14,4/19/23 0:24,4/19/23 0:34,4/19/23 0:44,4/19/23 0:54,4/19/23 1:04,4/19/23 1:14,4/19/23 1:24,4/19/23 1:34,4/19/23 1:44,4/19/23 1:54,4/19/23 2:04,4/19/23 2:14,4/19/23 2:24,4/19/23 2:34,4/19/23 2:44,4/19/23 2:54,4/19/23 3:04,4/19/23 3:14,4/19/23 3:24,4/19/23 3:34,4/19/23 3:44,4/19/23 3:54,4/19/23 4:04,4/19/23 4:14,4/19/23 4:24,4/19/23 4:34,4/19/23 4:44,4/19/23 4:54,4/19/23 5:04,4/19/23 5:14,4/19/23 5:24
G08,0.159668468,0.15711402,0.157903582,0.159830456,0.158907175,0.160123065,0.161438421,0.163613566,0.166745468,0.170251961,0.17426786,0.179914923,0.182712957,0.187690684,0.193290685,0.198811535,0.205546033,0.213359687,0.223621401,0.23490762,0.247495761,0.259977404,0.274229882,0.288920655,0.307560755,0.331081188,0.35582401,0.376654281,0.389052602,0.401295502,0.415920362,0.423730088,0.433412666,0.440349846,0.450826614,0.455035506,0.458460762,0.461625567,0.461392509,0.461769367,0.459086224,0.46060282,0.459155548,0.457851284,0.456376516,0.45707016,0.454531521,0.45308934,0.453805548,0.453157695,0.452922748,0.453833371,0.453503973,0.454229432,0.453946792,0.454432945,0.456101103,0.455527154,0.455954869,0.45734402,0.458199142,0.457935524,0.459409079,0.459363562,0.460652831,0.460746314,0.461619021,0.462030955,0.462602659,0.462805784,0.464133826,0.464510872,0.464745601,0.467029242,0.467510399,0.468589402,0.468589402,0.468793123,0.468999141,0.470068528,0.469846452,0.469657761,0.470295154
H08,0.155696429,0.153014209,0.153734151,0.15618895,0.155181909,0.156543849,0.158191628,0.160756821,0.16430627,0.168250665,0.172642012,0.178913922,0.182079558,0.187082411,0.193500961,0.200221003,0.207948297,0.216843502,0.230875477,0.24147026,0.253568273,0.269400315,0.286809204,0.300259282,0.326146145,0.345610982,0.365508859,0.383157292,0.391437054,0.401426341,0.413628167,0.421068873,0.430592222,0.437136047,0.444925176,0.44840652,0.457007624,0.461889242,0.461948113,0.464949713,0.463656388,0.464815803,0.463406928,0.463334752,0.462489157,0.464328877,0.463170761,0.463319431,0.465408783,0.464539367,0.465090217,0.466229253,0.465136344,0.467501577,0.46626889,0.467329374,0.469198628,0.467768834,0.469568986,0.469336078,0.47130312,0.47043075,0.472737871,0.471802419,0.473238832,0.473505193,0.474850652,0.474659785,0.475399016,0.478456882,0.478305148,0.479679248,0.479261574,0.480054115,0.479624757,0.481198972,0.479123176,0.479617928,0.48002686,0.479658797,0.478844288,0.479089162,0.478934968
A09,0.152099943,0.150241001,0.150916946,0.152749877,0.152875072,0.1549539,0.157357223,0.160568351,0.164766845,0.169436329,0.174751477,0.181065558,0.186606815,0.193660788,0.201879354,0.21087847,0.221927011,0.23407859,0.249273072,0.262734508,0.27777493,0.299706736,0.319838649,0.350397347,0.367286487,0.394129201,0.40393901,0.418994226,0.430884406,0.440212978,0.4502108,0.460531108,0.470949047,0.47577022,0.479261574,0.482122952,0.484022722,0.484856203,0.483188557,0.48523327,0.483635218,0.483736086,0.483174807,0.482214314,0.481285572,0.481812457,0.480736586,0.480029123,0.48026329,0.480108689,0.48070927,0.481470269,0.481335718,0.482772066,0.482481672,0.48384383,0.484474837,0.485224089,0.48627658,0.487780268,0.488894618,0.489839795,0.491281243,0.492276045,0.493756116,0.495243608,0.497674934,0.499289973,0.500510536,0.501471815,0.503148992,0.503837527,0.505095038,0.506636431,0.507207117,0.507754314,0.508496282,0.508909041,0.510373875,0.511191168,0.512024667,0.51215437,0.513654772
B09,0.152168328,0.150856229,0.15168141,0.152570215,0.154781889,0.155007671,0.157962027,0.16097698,0.165159653,0.170214109,0.175551253,0.181353414,0.186429912,0.193428105,0.200990191,0.209465766,0.219707192,0.232122021,0.245240954,0.260426803,0.275740998,0.290561685,0.311228035,0.336144709,0.356913098,0.379038077,0.392833095,0.401534466,0.40991059,0.418575774,0.426851904,0.435865343,0.44398281,0.450654529,0.454540102,0.458209957,0.459576005,0.461057337,0.46166913,0.461634294,0.462000436,0.461577635,0.462711851,0.4611966,0.460205282,0.460844149,0.459003934,0.457499392,0.458811264,0.457948474,0.456406673,0.455374667,0.455368208,0.45509771,0.4547652,0.454827406,0.455295191,0.455129915,0.454492944,0.456023681,0.454608701,0.455507819,0.454889603,0.455707653,0.454840268,0.455718385,0.455843059,0.457134819,0.457404449,0.457598647,0.458694389,0.457939817,0.458722513,0.459435071,0.458681389,0.458201305,0.459231371,0.458298561,0.458296398,0.460431159,0.459073235,0.457728196,0.458720352
C09,0.153595863,0.152380964,0.153500471,0.155575808,0.156202969,0.158341153,0.161379478,0.165245511,0.169832256,0.174884298,0.180290922,0.186805804,0.193664334,0.201542852,0.210883376,0.220304207,0.232542197,0.246071707,0.261508337,0.277491116,0.294452146,0.31374701,0.337426021,0.363185841,0.383837928,0.395919524,0.408917679,0.417576612,0.423921798,0.430521259,0.439469124,0.44443488,0.448353713,0.452338076,0.453243178,0.451575297,0.449945594,0.448884399,0.448353713,0.447743466,0.447988317,0.446885544,0.447878535,0.445178903,0.445403409,0.44686027,0.444749101,0.444633884,0.444248554,0.445359334,0.4441481,0.443838511,0.443667065,0.444568936,0.444608739,0.445124365,0.445898993,0.445048862,0.445319488,0.447176255,0.446228982,0.44605451,0.446500318,0.446845542,0.447123557,0.447014,0.447037194,0.447462928,0.447595794,0.448277664,0.449650922,0.449977412,0.449839576,0.450777768,0.449576754,0.449280213,0.44985865,0.449242087,0.449057923,0.450469752,0.449409398,0.448679227,0.449026184
D09,0.156111293,0.154846374,0.155957166,0.157543237,0.15796962,0.160288499,0.163657432,0.16750847,0.172592747,0.178082976,0.181026726,0.187060436,0.195855048,0.203588549,0.21390247,0.225175781,0.237332805,0.250067425,0.262317123,0.276990977,0.293473311,0.313111989,0.338164776,0.360885559,0.378458439,0.391331388,0.398445671,0.407197929,0.412786324,0.418879705,0.426544313,0.430659179,0.435719613,0.437379084,0.437896522,0.436218628,0.435608773,0.437335813,0.437014553,0.437640809,0.436839633,0.436794339,0.436921952,0.435877678,0.434864593,0.43599471,0.435018254,0.434397799,0.433921315,0.435481609,0.434790862,0.434794933,0.435315457,0.435885876,0.435980329,0.436856106,0.437669687,0.437212218,0.438144117,0.439181456,0.438137925,0.438598418,0.439121451,0.438947717,0.439607845,0.440499251,0.440777417,0.441683693,0.441916788,0.442008404,0.442683629,0.44270033,0.442081295,0.443815519,0.443090507,0.442091733,0.441625418,0.44163583,0.442118783,0.444365808,0.442652355,0.442445935,0.443361983
E09,0.160980268,0.158958197,0.160087184,0.162372586,0.162458997,0.164991249,0.167955852,0.172289378,0.17773611,0.183233646,0.189269195,0.196894757,0.203439432,0.211959747,0.222768353,0.235576401,0.250809564,0.26944511,0.287301829,0.303525931,0.326495568,0.351716367,0.372622579,0.39186538,0.402130565,0.413195354,0.420646403,0.428893798,0.43629261,0.443075911,0.448281869,0.45113914,0.459393907,0.460985522,0.461518821,0.459721312,0.460728931,0.46233856,0.460754987,0.463840302,0.461963375,0.463516344,0.462292742,0.461159613,0.459879679,0.462140004,0.460757174,0.461150912,0.462157474,0.463798699,0.463531658,0.464572266,0.464839947,0.466376809,0.465989341,0.467170452,0.468735525,0.468113704,0.469531266,0.471229621,0.472387129,0.472690941,0.474123589,0.474013718,0.475581211,0.475010153,0.477097922,0.475473234,0.476793242,0.477827746,0.477215331,0.478996178,0.478479522,0.480859517,0.479309207,0.481315209,0.480317872,0.481668688,0.483222898,0.484495503,0.483280138,0.485304607,0.485322998
F09,0.146807373,0.146898155,0.148599748,0.151152422,0.152507104,0.156001342,0.160091517,0.165409607,0.17152689,0.178085244,0.185441468,0.193904178,0.201518927,0.211578618,0.223389748,0.2374342,0.253167704,0.268230564,0.283692945,0.301616641,0.323346833,0.349263886,0.372938659,0.389476782,0.40117227,0.410256918,0.417866051,0.424175538,0.429929471,0.43684785,0.441199132,0.44580237,0.447490347,0.448706716,0.450847881,0.448127665,0.44604398,0.446784477,0.444568936,0.445785565,0.44320117,0.444965021,0.444782641,0.444803611,0.443188631,0.445846474,0.442923544,0.442956927,0.443754884,0.444700905,0.442894342,0.444074885,0.442984072,0.444723962,0.4432283,0.4434706,0.445617558,0.443453892,0.445197811,0.445567157,0.445321568,0.445204089,0.447268987,0.446630814,0.447184686,0.447342737,0.448053753,0.447094081,0.446573977,0.447931326,0.446801317,0.446986625,0.446784477,0.448926719,0.446670799,0.447163608,0.446550833,0.447614782,0.447247913,0.448368501,0.447214193,0.448672888,0.446997168
G09,0.153021707,0.152490013,0.153644096,0.156701448,0.156692787,0.158967963,0.162136382,0.165350104,0.1688864,0.173221398,0.178460804,0.184695822,0.189081884,0.197554892,0.206677066,0.217485005,0.22842613,0.240474086,0.252387866,0.26591578,0.282119401,0.303205122,0.329577236,0.353597978,0.369441234,0.381219511,0.392247756,0.39863783,0.402999562,0.407603666,0.413183677,0.416925559,0.421730179,0.424543444,0.425194038,0.425506629,0.425891741,0.425226089,0.423616301,0.422056203,0.422088056,0.421185959,0.422493979,0.42041651,0.419765134,0.422151675,0.420513601,0.420874446,0.421855397,0.423093673,0.421962748,0.422563684,0.423095666,0.423949769,0.423602325,0.423542471,0.426737305,0.425931856,0.42757643,0.428976635,0.429006942,0.429027147,0.431166649,0.431290556,0.434667987,0.434391668,0.436120017,0.435541094,0.436352212,0.438288621,0.437890326,0.439640995,0.439715562,0.442616893,0.440926938,0.443339003,0.442410495,0.443403762,0.444476779,0.445903184,0.44564064,0.446999277,0.44671711
H09,0.119178534,0.120424019,0.120727982,0.120866165,0.120761777,0.120923817,0.120969549,0.120925816,0.121081918,0.121075964,0.12105806,0.121191321,0.121103778,0.121077922,0.121202287,0.121146553,0.121203266,0.121104796,0.121201269,0.121142597,0.121165471,0.120981461,0.121080939,0.121117723,0.120924797,0.121218188,0.121060019,0.121060019,0.120884038,0.121040155,0.120994392,0.121072947,0.121083916,0.121178396,0.121053084,0.121007322,0.121183371,0.121057041,0.121140599,0.121125675,0.121102798,0.121066013,0.120724022,0.12118435,0.121092848,0.120756798,0.121248029,0.121124696,0.121156502,0.120751858,0.121053084,0.12105806,0.120959596,0.121140599,0.121063035,0.121030204,0.120506444,0.12095266,0.120867145,0.120461761,0.120940708,0.120862168,0.120854211,0.120923817,0.120866165,0.120852251,0.120770716,0.120906926,0.120910884,0.120913863,0.120967551,0.120842295,0.120858209,0.120493538,0.12085523,0.120940708,0.120889015,0.120824382,0.120763777,0.120411111,0.120821403,0.120692223,0.120704143
A10,0.151295254,0.15290074,0.154899071,0.156717617,0.157544318,0.159696749,0.162045664,0.16488232,0.168402563,0.172545738,0.176389742,0.181533965,0.180896589,0.180695761,0.197060575,0.203226685,0.210938422,0.219069872,0.229490736,0.240548715,0.254115087,0.270395041,0.289830593,0.30793987,0.32841346,0.348821768,0.368814446,0.392069541,0.403797852,0.42405364,0.429148428,0.439856423,0.459203209,0.469644453,0.479438586,0.484550642,0.486456465,0.488037154,0.476448216,0.476901548,0.481780497,0.482237169,0.482589114,0.484245273,0.483951616,0.48806031,0.485923925,0.484327907,0.486862622,0.4850401,0.484353163,0.484481726,0.482627967,0.484870002,0.482865846,0.48347484,0.484734397,0.484966517,0.485672858,0.486108284,0.486518752,0.486950395,0.487771007,0.488535208,0.48966315,0.490230545,0.490782384,0.492332171,0.494563848,0.49529303,0.495775926,0.496198007,0.496828349,0.498331144,0.498120202,0.499344609,0.49909518,0.49983439,0.500055698,0.502081161,0.500968262,0.501796682,0.502724895
B10,0.143912985,0.142693505,0.143864774,0.145665014,0.146467741,0.148924086,0.151755045,0.155565061,0.160055634,0.164950528,0.170406798,0.175420467,0.182034926,0.188446139,0.196705308,0.205851797,0.216733161,0.228956192,0.243259931,0.25968718,0.276867076,0.293791438,0.314805277,0.341522338,0.360541892,0.379000223,0.393132546,0.407873069,0.419824487,0.428221495,0.436019372,0.44525442,0.452737035,0.45924439,0.462925943,0.461521003,0.460268257,0.460413799,0.461033412,0.45954348,0.457859907,0.458949809,0.458584039,0.457341889,0.455353184,0.456129069,0.4550119,0.455235085,0.454737328,0.45577857,0.455490624,0.454984008,0.455501362,0.45624095,0.456591836,0.457380719,0.458082427,0.458050006,0.458809104,0.460116241,0.460609345,0.460942033,0.461542791,0.462351629,0.463409136,0.463518517,0.463989205,0.464576671,0.465626406,0.46626889,0.466641188,0.467517032,0.468412313,0.47107373,0.470195147,0.471309801,0.470566374,0.471269713,0.472132616,0.472494342,0.471661938,0.472349164,0.472021018
C10,0.149827455,0.147544563,0.148565844,0.150752916,0.151039453,0.153206931,0.15609297,0.159704347,0.164146972,0.169044075,0.174413996,0.181111244,0.186779167,0.19391829,0.202772705,0.21222219,0.223334369,0.236377196,0.252484764,0.266157388,0.282595199,0.300976564,0.32009811,0.348919241,0.371442116,0.389083968,0.401667286,0.417159486,0.426052258,0.434985473,0.44322412,0.453217542,0.45991875,0.468461011,0.467391183,0.466720559,0.466927809,0.46586613,0.468184456,0.467009423,0.466401044,0.466099384,0.467998707,0.466522194,0.466841797,0.468126953,0.466343764,0.465712163,0.465806725,0.465545063,0.465294522,0.464951914,0.465582423,0.466392235,0.466235871,0.467658367,0.468669086,0.468518575,0.469001356,0.470944601,0.470949047,0.471216256,0.472150456,0.473305969,0.474179643,0.475084299,0.475455252,0.475916544,0.476937667,0.478020017,0.479304674,0.48086181,0.481014398,0.482861282,0.481670976,0.482756054,0.48238341,0.48256396,0.483768174,0.484369218,0.483197713,0.483561906,0.483765863
D10,0.143884698,0.142345566,0.143218558,0.14585133,0.146103066,0.148828655,0.151795599,0.155725512,0.160416979,0.165465778,0.171093682,0.178371133,0.184571485,0.192886864,0.202285627,0.213062144,0.225496963,0.240311779,0.257996313,0.275572029,0.293192353,0.319040956,0.335243196,0.357905367,0.378021533,0.392741979,0.406827158,0.418128138,0.42642781,0.43445511,0.439643064,0.45120293,0.456906354,0.464554716,0.461494885,0.463536038,0.467563396,0.464943111,0.466431891,0.464949713,0.466965297,0.465940932,0.468483157,0.464263111,0.463822757,0.463131412,0.462502258,0.462129108,0.461296731,0.463951993,0.463170761,0.462242561,0.463619183,0.46343977,0.464620544,0.465406585,0.466612548,0.467031467,0.466603743,0.469835326,0.468494212,0.470170703,0.470902308,0.472485412,0.472842941,0.475079825,0.47502139,0.47663087,0.47689029,0.477025673,0.478268936,0.477303419,0.479157221,0.47977236,0.479665626,0.479021127,0.480265586,0.480220079,0.480047327,0.482390264,0.481812457,0.480800314,0.48216635
E10,0.145121192,0.14619895,0.147595315,0.149052409,0.150998975,0.15382742,0.157631947,0.162356164,0.167941433,0.174088008,0.181251719,0.188684287,0.197030975,0.206950886,0.217919827,0.229840675,0.242334594,0.254885844,0.268867462,0.284677518,0.30404696,0.328655559,0.355774493,0.37784185,0.394952414,0.406817541,0.420606779,0.43162792,0.439005636,0.448000977,0.456015057,0.463057086,0.46674039,0.469180877,0.468496431,0.469287302,0.468784257,0.468844065,0.467358073,0.46499802,0.464971649,0.463223222,0.464265315,0.46146873,0.462910644,0.46245203,0.461956834,0.461712725,0.460783264,0.462166191,0.461625567,0.460883312,0.462519713,0.462170549,0.463901613,0.464361756,0.464738995,0.465547261,0.465646182,0.467868308,0.467338199,0.468556173,0.468939319,0.47028183,0.471044785,0.473104598,0.473845644,0.474971966,0.475722959,0.4756982,0.477253736,0.476141765,0.477852625,0.477787049,0.478060727,0.478074296,0.479116373,0.479304674,0.47923207,0.480529454,0.479847344,0.479917787,0.480809418
F10,0.153227268,0.151662205,0.152931795,0.155713684,0.155900042,0.157446979,0.159280598,0.163789109,0.164862522,0.170585105,0.1759133,0.183091365,0.191327903,0.199906052,0.210207568,0.221287687,0.232944769,0.245199921,0.258540552,0.271843573,0.28899824,0.310315242,0.334260683,0.359783022,0.377188457,0.391602039,0.402636168,0.412332918,0.419593055,0.426920293,0.435711412,0.443949357,0.449538617,0.451373113,0.450064406,0.452033213,0.450401817,0.448901342,0.449580983,0.447159392,0.445621751,0.445730955,0.446008276,0.443426739,0.443330646,0.443577177,0.443372428,0.443098868,0.44252305,0.443934716,0.44255852,0.441521433,0.442064645,0.441671222,0.443059188,0.442950654,0.443871973,0.443930543,0.444003744,0.445674223,0.445441206,0.445779259,0.446858161,0.447479815,0.448309347,0.449269615,0.450221412,0.452114201,0.453108563,0.454257264,0.454334383,0.455104173,0.456060238,0.45729872,0.457447608,0.457160695,0.458073772,0.45805217,0.458538616,0.460064158,0.459710462,0.460433347,0.460933327
